Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDK40,7.035,0.021883367999999997,263.791,OUT049,4996.829000000001,0.31392173572188137,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDV46,18.2,0.012607876,139.81799999999998,OUT046,1398.18,0.18086275922820708,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDU31,10.5,0.025041737999999997,218.7508,OUT045,3255.762,0.3592292492843238,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCQ53,17.6,0.018934719,237.75900000000001,OUT049,3545.385,0.271622716114178,14,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDD09,12.792854228644991,0.021392306,182.0976,OUT027,6157.3184,0.3068773431317162,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDY19,19.75,0.041448824,116.5466,OUT045,2828.3184,0.5945925130770902,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDI33,16.5,0.028395167000000002,91.7146,OUT013,2462.7942,0.40733492718089326,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDG08,13.15,0.165221717,172.0764,OUT013,4466.1864,2.3701419351714725,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDE39,7.89,0.036127671,117.4782,OUT035,2026.0294,0.5182594008339612,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDH53,20.5,0.019277945,82.8592,OUT018,1733.7432,0.2765463687102902,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB09,16.25,0.057629899000000005,123.9046,OUT018,1120.5414,0.8267135992757934,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI22,12.6,0.09621243199999999,207.2612,OUT046,4390.2852,1.3801885364018684,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDX24,12.792854228644991,0.024387983999999998,92.4462,OUT019,185.0924,0.34985100410674774,28,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDE09,8.775,0.021647195,109.5228,OUT045,994.7052,0.3105337819987322,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDJ57,7.42,0.021573645,184.6582,OUT046,5015.4714,0.3094786910427905,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DRC49,8.67,0.065424208,145.8128,OUT035,2444.8176,0.9385246792719201,9,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDU19,8.77,0.046866331,170.5422,OUT045,1551.9798,0.6723078446807739,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDU43,19.35,0.05649008644444445,238.6564,OUT013,3575.3459999999995,0.8103627370210621,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDA50,16.25,0.087102593,96.041,OUT013,868.8689999999999,1.2495058886930293,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCM29,11.5,0.01774202,129.6626,OUT017,1836.2764,0.254513186160939,6,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDQ13,11.1,0.010632751999999999,82.5908,OUT013,1510.0344,0.15252917025113802,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDB26,12.792854228644991,0.031116081,55.263999999999996,OUT027,1544.656,0.4463670380346689,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDI21,5.59,0.05671761,62.9168,OUT045,1406.1696,0.8136266125578449,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDV25,12.792854228644991,0.079931185,219.7456,OUT019,884.1824,1.146630460791356,28,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDQ23,6.55,0.024505417999999998,102.9332,OUT013,1845.5976,0.351535620712051,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDJ41,6.85,0.03830192,261.2594,OUT010,1046.6376,0.549449481811056,15,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NCO42,21.25,0.024693927,144.1102,OUT049,1749.7224,0.3542398238529568,14,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDQ13,12.792854228644991,0.010590075,84.6908,OUT027,3691.1952,0.15191695928272572,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDU47,12.8,0.190569038,138.7838,OUT010,280.9676,2.7337548399226836,15,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
FDW57,8.31,0.10132541274999998,177.4028,OUT046,3896.2616,1.4535353718502586,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DRN47,12.1,0.016826748,179.166,OUT046,3056.022,0.24138340765071886,16,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDW28,12.792854228644991,0.088394115,194.7452,OUT027,5872.356,1.2680330563558404,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCN42,20.25,0.013720204666666668,145.6418,OUT013,3384.2614,0.19681935904105152,26,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDR60,12.792854228644991,0.12978357699999998,78.2328,OUT027,1004.0264,1.86177400846316,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDO09,12.792854228644991,0.12128146740000001,262.89099999999996,OUT019,788.9730000000001,1.7398093729038775,28,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDX45,16.75,0.10204006466666665,156.16299999999998,OUT046,2816.3340000000003,1.463787211060611,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDH27,7.075,0.058465268,145.3128,OUT045,1869.5664,0.8386971516452573,11,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDO08,11.1,0.053765212,163.1526,OUT035,1808.9786,0.77127381271909,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDG10,6.63,0.01098386,55.4588,OUT018,343.5528,0.1575658918739631,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ40,8.935,0.040245222000000004,54.9298,OUT049,1348.245,0.5773265771864938,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDZ27,7.935,0.017253305,51.435,OUT017,499.35,0.24750246180290963,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDZ46,7.485,0.069231189,112.1228,OUT049,1215.7508,0.9931366605437345,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDI46,9.5,0.074648119,253.3724,OUT018,755.0172,1.0708437149552827,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCW53,18.35,0.030542489,193.1162,OUT049,2693.8268,0.4381387344099167,14,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDY52,6.365,0.007359711,60.1536,OUT049,490.0288,0.10557667592718925,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDU07,11.1,0.059940022,149.1366,OUT049,4231.8248,0.8598528227212446,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCQ05,11.395,0.01821854,149.2708,OUT017,2407.5328,0.2613489705569328,6,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDT16,9.895,0.048860587000000004,260.2278,OUT018,4165.2448,0.7009158864133709,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCJ17,7.68,0.153419412,86.4224,OUT017,511.3344,2.2008352694370648,6,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCY29,13.65,0.077219509,56.493,OUT035,509.337,1.107730871083073,9,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCQ18,15.75,0.13504726,98.57,OUT035,2496.75,1.9372827008934004,9,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDS02,10.195,0.146094132,196.1794,OUT049,2926.191,2.0957525137913713,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCK31,10.895,0.027157955,50.2666,OUT018,820.2656,0.38958684843469926,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH60,12.792854228644991,0.080346058,195.71099999999998,OUT027,5499.508000000001,1.1525819053891044,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDO19,17.7,0.016596645,48.3034,OUT046,777.6544,0.2380825294150281,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DRF37,17.25,0.084316691,263.39099999999996,OUT035,6311.784000000001,1.2095415106598553,9,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDN21,18.6,0.07679167099999999,161.0236,OUT013,3705.8428,1.1015934407036276,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDM14,13.8,0.01326146,108.0254,OUT035,759.6778,0.1902385657183255,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDO08,11.1,0.0560771889,165.5526,OUT018,1973.4312,0.804439630768528,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDS27,10.195,0.012528611,195.111,OUT017,3731.809,0.17972568533802732,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DRM59,5.88,0.003597678,153.8998,OUT049,2922.1962,0.051609483619177214,14,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCO29,11.15,0.032438645,163.0526,OUT017,2302.3364,0.46533951002724677,6,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDC32,12.792854228644991,0.173527068,92.0462,OUT019,277.6386,2.4892840252601403,28,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
DRA12,11.6,0.041112694,142.0154,OUT018,850.8924,0.5897706541645042,4,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI14,12.792854228644991,0.089243504,139.2496,OUT027,1976.0944,1.2802177287144587,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
DRG51,12.1,0.011539622,163.5526,OUT046,2302.3364,0.1655384202200689,16,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDR33,12.792854228644991,0.04690397,110.65700000000001,OUT019,659.1419999999999,0.6728477844291179,28,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDS23,4.635,0.141686037,126.9994,OUT017,1798.9916,2.0325174197406315,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCF43,8.51,0.052051256,142.247,OUT045,2004.058,0.7466867362475462,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DRN37,9.6,0.09627919,167.3158,OUT035,1838.2738,1.381146194621267,9,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDX57,17.25,0.047533568,96.9068,OUT017,1458.102,0.6818795064641823,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCC42,15.0,0.04499948,140.4838,OUT045,1685.8056,0.6455274557454816,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDS47,16.75,0.12888573,87.6856,OUT046,1494.0552,1.8488941954173492,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DRK35,8.365,0.12025630300000001,39.2506,OUT010,75.9012,1.7251031637020635,15,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
DRF37,12.792854228644991,0.06564284711111111,261.291,OUT019,788.9730000000001,0.9416611054955567,28,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
DRI23,18.85,0.137755834,161.8578,OUT018,3530.0716,1.9761377917281913,4,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB28,6.615,0.093913607,198.7426,OUT017,1186.4556,1.3472113852558085,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDU50,5.75,0.07528708099999999,115.3176,OUT049,572.5880000000001,1.0800097656336025,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDD22,10.0,0.100055625,113.3544,OUT018,3467.4864,1.435319986792603,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG04,13.1,0.006061565,188.9898,OUT035,4303.0654,0.08695448552485184,9,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDM08,10.1,0.053667516,223.0088,OUT049,671.1264,0.76987234207284,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDI28,12.792854228644991,0.026194237000000002,79.0302,OUT027,1901.5248,0.3757621013799306,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDM57,11.65,0.07600299099999999,83.4908,OUT045,503.3448,1.0902796523265765,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCS17,12.792854228644991,0.080111611,94.6436,OUT027,4065.3748,1.1492187115162606,28,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDX44,9.3,0.043141572,90.4172,OUT018,1249.0408,0.618875356115682,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRE03,19.6,0.024276035,45.3718,OUT045,614.5334,0.34824507103500446,11,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDT46,11.35,0.03093263,51.5008,OUT018,607.2096,0.44373539301823833,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW60,5.44,0.017096552,178.137,OUT045,3175.866,0.24525380547909278,11,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDE44,14.65,0.172357491,50.8692,OUT017,788.3072,2.472506185491582,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDT24,12.35,0.185824165,78.5328,OUT035,695.0952,2.6656885912565786,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDO20,12.85,0.152988295,253.7382,OUT017,2271.0438,2.1946508010801278,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDV47,17.1,0.05274253044444445,85.5566,OUT049,1860.2452,0.7566032204678994,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDZ26,11.6,0.143897558,240.6222,OUT013,2868.2664,2.064242175770206,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDK48,7.445,0.037845086,75.5354,OUT017,1956.1204,0.5428960974226579,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDX32,12.792854228644991,0.1748389,142.8786,OUT019,433.4358,2.5081025443480387,28,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDE56,12.792854228644991,0.278730642,63.2194,OUT019,247.6776,3.998452474752256,28,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
DRJ01,6.135,0.11550099900000001,161.1236,OUT018,644.4944,1.6568872800426009,4,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDC53,8.68,0.01478914,97.7384,OUT010,98.5384,0.21215347192598072,15,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
NCN07,18.5,0.033938279,132.5284,OUT035,1318.2839999999999,0.48685209018527126,9,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDI28,14.3,0.026299797000000003,79.4302,OUT013,1743.0644,0.3772763828389273,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCO55,12.792854228644991,0.159394437,105.6938,OUT019,214.3876,2.28654831959377,28,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDP46,15.35,0.06430449811111111,88.28299999999999,OUT046,1797.66,0.9224621941999259,16,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDX26,17.7,0.0916101643,182.5292,OUT013,2736.438,1.3141679921857887,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDD56,15.2,0.10377827,175.6054,OUT046,2451.4756,1.488722149561898,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDP12,9.8,0.045522854,35.0874,OUT017,352.874,0.6530353710952442,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDT40,12.792854228644991,0.09533143300000001,125.5678,OUT027,2543.356,1.367550411628331,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDV57,15.25,0.049433515250000004,179.766,OUT018,3056.022,0.709134668398123,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ09,17.6,0.105472205,165.6868,OUT017,3111.9492,1.5130220203770324,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDA07,7.55,0.030938774,121.0072,OUT035,2082.6224,0.44382353005200187,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDV36,12.792854228644991,0.026174636,127.102,OUT027,3415.554,0.37548092071606365,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDQ01,19.7,0.160671255,254.7014,OUT035,3570.0196,2.304864555136715,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDW46,13.0,0.070243155,65.7484,OUT013,391.4904,1.0076535357894247,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDW19,12.792854228644991,0.038313981000000004,109.95700000000001,OUT027,4504.137,0.549622499513566,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDY01,11.8,0.17054823800000002,113.8834,OUT049,1382.2008,2.4465520525573825,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDG60,20.35,0.060794097000000005,233.6616,OUT049,2577.9776,0.8721047167823721,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDL22,16.85,0.036446751,90.3488,OUT049,996.0368,0.5228366737397652,14,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DRK01,7.63,0.061188147000000005,94.0436,OUT045,1134.5232,0.8777574508569994,11,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDO12,15.75,0.05488482099999999,195.3452,OUT013,1761.7068,0.7873348505177432,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDX12,18.2,0.026064486,241.8196,OUT046,4097.3332,0.3739007946957104,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDR28,13.85,0.025936747000000003,164.921,OUT049,2609.936,0.3720683505948125,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDH57,10.895,0.035949725,132.9284,OUT017,3295.71,0.5157067262554975,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDC04,15.6,0.045168898,242.9854,OUT018,2175.1686,0.6479577942848933,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCI06,11.3,0.04767798,181.46599999999998,OUT013,3775.086,0.6839511284237942,26,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCY53,20.0,0.058812134,111.6544,OUT017,1565.9616,0.8436730208434039,6,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDR22,19.35,0.018667601000000002,112.9544,OUT017,2908.2144,0.267790849547635,6,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDM33,15.6,0.087646694,221.5798,OUT013,5509.495,1.2573111374247605,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDO57,12.792854228644991,0.19033746,159.4578,OUT019,160.4578,2.730432802486993,28,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDO56,10.195,0.045165795999999994,118.4808,OUT018,1640.5312,0.6479132954114013,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO58,12.792854228644991,0.039385518,164.8526,OUT027,2631.2416,0.5649939338800775,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDQ45,9.5,0.010914988,183.8608,OUT035,2572.6512,0.15657790785876777,9,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDO60,12.792854228644991,0.034203092000000004,43.3086,OUT027,624.5204,0.49065089101893267,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDI34,10.65,0.085268317,229.7668,OUT049,3916.2356,1.2231927953102835,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDJ26,12.792854228644991,0.08435471300000001,215.5218,OUT027,4915.6014,1.2100869446275893,28,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDV08,7.35,0.028571132000000003,40.8454,OUT013,587.2356,0.40985918387786513,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
DRD60,15.7,0.037383778,179.7634,OUT018,1817.634,0.5362785325184626,4,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX20,12.792854228644991,0.042354152,227.27200000000002,OUT027,7017.531999999999,0.6075796427162581,28,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDG59,15.85,0.043410693,39.4164,OUT018,154.4656,0.6227359561585643,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN58,13.8,0.056872392,231.1984,OUT046,5097.3648,0.8158469944523733,16,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDV48,9.195,0.051573903,79.8644,OUT013,785.6439999999999,0.7398390022830099,26,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDA15,9.3,0.016113019,248.8092,OUT017,5976.2208,0.23114480788330452,6,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDI19,15.1,0.052295514,242.9512,OUT013,4847.024,0.7501906710771372,26,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDX19,19.1,0.09712786699999999,234.4958,OUT018,1635.8706,1.3933206531830038,4,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO52,11.6,0.077284566,172.4106,OUT049,4277.765,1.1086641280826746,14,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCO05,7.27,0.046653872,98.6384,OUT045,1970.7679999999998,0.6692600735127464,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCP17,19.35,0.02775746,62.5168,OUT049,1534.0032,0.3981868797540989,14,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDK56,9.695,0.1138588751,186.7898,OUT010,561.2694,1.6333306508729784,15,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
